"","year","region","crime_rate","pop_density","pol_officer_rate","pov_rate","unemp_rate","med_age"
"1141",2017,"louisiana",557,108.423595037497,3.21,19.6999,4.5999,36
"1142",2017,"maine",121,43.3131342606102,1.9,11.1,3,44
"1143",2017,"maryland",500.2,623.485834964459,2.68,9.3,4,38
"1144",2017,"massachusetts",358,879.463974358974,2.4,10.5,3.5,39
"1145",2017,"michigan",450,176.202462017369,1.64,14.1999,4.7,39
"1146",2017,"minnesota",238.3,70.0341090333681,1.66,9.5,3.1,38
"1147",2017,"mississippi",285.7,63.5956780257017,0.74,19.8,4.5999,37
"1148",2017,"missouri",530.3,88.9344505542463,2.37,13.4,3.5,38
"1149",2017,"montana",377.1,7.21760130817748,1.73,12.5,4.0999,40
"1150",2017,"nebraska",305.9,24.9931792148287,1.66,10.8,2.7,36
"1151",2017,"nevada",555.9,27.3092702744555,2.27,13,5,37
"1152",2017,"new hampshire",198.7,149.982687367363,2.02,7.7,2.6,43
"1153",2017,"new jersey",228.8,1224.59124286103,3.46,10,5,39
"1154",2017,"new mexico",783.5,17.2143811109829,1.43,19.6999,6,37
"1155",2017,"new york",356.7,421.19846793702,2.85,14.1,4.5999,38
"1156",2017,"north carolina",363.7,211.308959644576,2.35,14.6999,4.5,38
"1157",2017,"north dakota",281.3,10.9475659773047,2.24,10.3,2.6,34
"1158",2017,"ohio",297.5,285.323633782825,1.15,14,4.7,39
"1159",2017,"oklahoma",456.2,57.305401268314,2.23,15.8,4.0999,36
"1160",2017,"oregon",281.8,43.1593115806142,1.59,13.1999,4.0999,39
"1161",2017,"pennsylvania",313.3,286.202020427776,1.9,12.5,4.7,40
"1162",2017,"rhode island",232.2,1024.79593810445,2.36,11.6,4.4,40
"1163",2017,"south carolina",506.2,167.139117128505,1.8,15.4,4.0999,39
"1164",2017,"south dakota",433.6,11.4715014971442,1.95,13,3.5,37
"1165",2017,"tennessee",651.5,162.870959136656,2.49,15,3.2,38
"1166",2017,"texas",438.9,108.350416488026,1.54,14.6999,3.8999,34
"1167",2017,"utah",238.9,37.7489716441524,1.5,9.6999,3.1,30
"1168",2017,"vermont",165.8,67.6637734620809,1.87,11.3,2.7999,42
"1169",2017,"virginia",208.2,214.485186123069,2.25,10.6,3.7,38
"1170",2017,"washington",304.5,111.438289996389,1.44,11,4.5,37
"1171",2017,"west virginia",350.7,75.5411015891505,2.01,19.1,5.5,42
"1172",2017,"wisconsin",319.9,107.010654012334,2.18,11.3,3,39
"1173",2017,"wyoming",237.5,5.96659903391594,2.11,11.3,4.2,37
"1174",2018,"alabama",519.6,96.5124099121335,2.17,16.8,3.8999,39
"1175",2018,"alaska",885,1.29229760917985,1.73,10.9,6.2999,34
"1176",2018,"arizona",474.9,63.1340211630896,1.79,14,4.7999,37
"1177",2018,"arkansas",543.6,57.9191890073989,2.22,17.1999,3.6,38
"1178",2018,"california",447.4,253.930536208346,1.99,12.8,4.2,36
"1179",2018,"colorado",397.2,54.9542077536134,2.17,9.5999,3.5,36
"1180",2018,"connecticut",207.4,737.849029326724,2.15,10.4,4,40
"1181",2018,"delaware",423.6,496.239610056439,2.35,12.5,3.7,40
"1182",2018,"district of columbia",995.9,11515.6557377049,6.25,16.1999,5.5,34
"1183",2018,"florida",384.9,397.19020979021,2.08,13.6,3.2999,42
"1184",2018,"georgia",326.6,182.906038634743,2.52,14.3,3.6,36
"1185",2018,"hawaii",248.6,221.15693601121,2,8.8,2.5,38
"1186",2018,"idaho",227.1,21.2263349587987,1.59,11.8,2.6,36
"1187",2018,"illinois",404.1,229.490444712621,2.09,12.1,4.2999,38
"1188",2018,"indiana",382.3,186.788310165801,1.33,13.1,3.6,37
"1189",2018,"iowa",250.1,56.5040191918649,1.48,11.1999,2.3999,38
"1190",2018,"kansas",439,35.610819603958,2.2,12,3.2999,36
"1191",2018,"kentucky",211.9,113.164210099782,1.65,16.8999,4.4,38
"1192",2018,"louisiana",537.5,107.859874085733,3.02,18.6,4.9,36
"1193",2018,"maine",112.1,43.3940926628408,1.91,11.6,3.3999,45
"1194",2018,"maryland",468.7,622.511383537653,2.72,9,3.8999,38
"1195",2018,"massachusetts",338.1,884.890897435897,2.42,10,3.2999,39
"1196",2018,"michigan",449.4,176.79681281947,1.66,14.1,4,39
"1197",2018,"minnesota",220.4,70.4682959297726,1.67,9.5999,2.7999,38
"1198",2018,"mississippi",234.4,63.6474649958443,0.9,19.6999,4.7,37
"1199",2018,"missouri",502.1,89.1223996974193,2.31,13.1999,3.1,38
"1200",2018,"montana",374.1,7.29875778104517,1.74,13,3.7,40
"1201",2018,"nebraska",284.8,25.1128293241695,1.9,11,2.7999,36
"1202",2018,"nevada",541.1,27.6404113644438,2.07,12.9,4.4,38
"1203",2018,"new hampshire",173.2,151.508768010723,2.05,7.5999,2.5,43
"1204",2018,"new jersey",208.1,1211.38428066358,3.55,9.5,4,39
"1205",2018,"new mexico",856.6,17.275041633003,1.15,19.5,4.7,38
"1206",2018,"new york",350.5,414.679985570598,2.87,13.6,3.8999,38
"1207",2018,"north carolina",377.6,213.575630424946,2.35,14,3.6,38
"1208",2018,"north dakota",280.6,11.015449051463,2.25,10.6999,2.7,34
"1209",2018,"ohio",279.9,286.078216392159,1.27,13.9,4.5999,39
"1210",2018,"oklahoma",466.1,57.4834754719732,2.24,15.6,3.2,36
"1211",2018,"oregon",285.5,43.6587177563862,1.53,12.6,4.0999,39
"1212",2018,"pennsylvania",306,286.236059271841,1.88,12.1999,4.2,40
"1213",2018,"rhode island",219.1,1022.54835589942,2.34,12.9,3.8999,40
"1214",2018,"south carolina",488.3,169.12700841622,2.48,15.3,3.2999,39
"1215",2018,"south dakota",404.7,11.6372953792985,1.92,13.1,2.8999,37
"1216",2018,"tennessee",623.7,164.181156784285,2.56,15.3,3.6,38
"1217",2018,"texas",410.9,109.871091596742,1.56,14.9,3.7,34
"1218",2018,"utah",233.1,38.4703054642814,1.51,9,3.2,30
"1219",2018,"vermont",172,67.9504177064121,2.19,11,2.7,43
"1220",2018,"virginia",200,215.692200557103,2.26,10.6999,2.7999,38
"1221",2018,"washington",311.5,113.392184302396,1.4,10.3,4.2999,37
"1222",2018,"west virginia",289.9,75.1240535818288,2.58,17.8,5.0999,42
"1223",2018,"wisconsin",295.4,107.344584364268,2.14,11,3,39
"1224",2018,"wyoming",212.2,5.95034657493331,2.53,11.1,4.0999,37
