"","year","state","property_crime","violent_crime","density"
"515",2004,"vermont",2308.2,112,67.1849929722132
"516",2004,"virginia",2676.6,275.6,188.388984292136
"517",2004,"washington",4849.2,343.8,93.1765518691519
"518",2004,"west virginia",2506.2,271.2,75.3665462697721
"519",2004,"wisconsin",2663.1,209.6,101.429207939021
"520",2004,"wyoming",3334.3,229.6,5.21630194119767
"521",2005,"alabama",3892.1,431.7,89.8090246305419
"522",2005,"alaska",3612.5,631.9,1.16355408907138
"523",2005,"arizona",4838,513.2,52.2631773464036
"524",2005,"arkansas",4057.9,527.5,53.3682957273164
"525",2005,"california",3322.6,526.3,231.656421303687
"526",2005,"colorado",4039.5,396.5,44.9746647514196
"527",2005,"connecticut",2558,274.5,724.519504643963
"528",2005,"delaware",3111.4,632.1,431.470076726343
"529",2005,"district of columbia",4747,1459,9024.93442622951
"530",2005,"florida",4007.9,708,329.826723770325
"531",2005,"georgia",4172.3,448.9,156.642483468292
"532",2005,"hawaii",4792.6,255.1,198.535575276351
"533",2005,"idaho",2697.9,256.8,17.2698335971771
"534",2005,"illinois",3080.3,551.5,229.585937078409
"535",2005,"indiana",3456.3,323.7,174.852885419571
"536",2005,"iowa",2833.7,291.3,53.0887516778524
"537",2005,"kansas",3787,387.4,33.5441990638329
"538",2005,"kentucky",2530.5,266.8,105.038885533072
"539",2005,"louisiana",3683.1,594.4,103.83390717532
"540",2005,"maine",2413.1,112.2,42.8156487931314
"541",2005,"maryland",3544.1,703,572.929718670077
"542",2005,"massachusetts",2363.6,456.9,816.374457769839
"543",2005,"michigan",3091.1,552.1,178.155925997641
"544",2005,"minnesota",3084.1,297,64.4686310712536
"545",2005,"mississippi",3260.1,278.4,62.2647397365392
"546",2005,"missouri",3927.5,525.4,84.186913988795
"547",2005,"montana",3142.9,281.5,6.42824754733573
"548",2005,"nebraska",3423.2,287,22.8776372954551
"549",2005,"nevada",4241.5,606.8,21.9915760523104
"550",2005,"new hampshire",1796.4,132,146.051956739882
"551",2005,"new jersey",2333,354.7,1175.08087343308
"552",2005,"new mexico",4148.3,702.2,15.8892587587753
"553",2005,"new york",2108.5,445.8,407.729756056243
"554",2005,"north carolina",4075.1,468.1,178.234779752863
"555",2005,"north dakota",1978.2,98.2,9.22800533379714
"556",2005,"ohio",3662.7,351.3,279.931677776964
"557",2005,"oklahoma",4042,508.6,51.6589350456471
"558",2005,"oregon",4399.8,286.8,37.9268765234058
"559",2005,"pennsylvania",2417.2,424.5,277.322980812137
"561",2005,"rhode island",2718.9,251.2,1029.84593301435
"562",2005,"south carolina",4339.4,761.1,141.313241008269
"563",2005,"south dakota",1776.4,175.7,10.2236349741752
"564",2005,"tennessee",4275.5,752.8,144.665299983018
"565",2005,"texas",4332,529.7,87.2804355628183
"566",2005,"utah",3868.9,227.2,30.0553135040405
"567",2005,"vermont",2280.7,119.7,67.364039355606
"568",2005,"virginia",2638.2,282.8,191.10725289156
"569",2005,"washington",4893,345.8,94.4377374926781
"570",2005,"west virginia",2625.2,272.8,75.4289035579358
"571",2005,"wisconsin",2660.2,241.5,101.929539345289
"572",2005,"wyoming",3155.3,230.1,5.24477627310643
"573",2006,"alabama",3936.1,425.2,90.6212807881773
"574",2006,"alaska",3604.9,688,1.17476077100289
"575",2006,"arizona",4627.9,501.4,54.2609070590099
"576",2006,"arkansas",3967.5,551.6,53.9773787806049
"577",2006,"california",3170.9,532.5,233.742692645522
"578",2006,"colorado",3451.3,391.6,45.8249573407629
"579",2006,"connecticut",2504.1,280.8,723.386790505676
"580",2006,"delaware",3417.9,681.6,436.560613810742
"581",2006,"district of columbia",4653.8,1508.4,9533.27868852459
"582",2006,"florida",3986.1,712,335.389213341491
"583",2006,"georgia",3889.2,471,161.67304338818
"584",2006,"hawaii",4230.4,281.2,200.139810057605
"585",2006,"idaho",2418.8,247.2,17.7214172638397
"586",2006,"illinois",3019.6,541.6,230.819887395895
"587",2006,"indiana",3502.4,314.8,176.011151379983
"588",2006,"iowa",2802.7,283.5,53.3706487695749
"589",2006,"kansas",3750.2,425,33.7811495545262
"590",2006,"kentucky",2544.5,263,105.861119500654
"591",2006,"louisiana",3993.7,697.8,98.4200523343892
"592",2006,"maine",2518.7,115.5,42.8178843350073
"593",2006,"maryland",3480.9,678.6,574.498925831202
"594",2006,"massachusetts",2391,447,821.280045930084
"595",2006,"michigan",3212.8,562.4,177.712035064866
"596",2006,"minnesota",3079.5,312,64.899468706432
"597",2006,"mississippi",3208.8,298.6,62.0399028008697
"598",2006,"missouri",3826.5,545.6,84.8023600104502
"599",2006,"montana",2687.5,253.7,6.48981835169969
"600",2006,"nebraska",3340.7,281.8,23.0017820442779
"601",2006,"nevada",4088.8,741.6,22.7267089230097
"602",2006,"new hampshire",1874.1,138.7,146.604415207938
"603",2006,"new jersey",2291.9,351.6,1175.97519881386
"604",2006,"new mexico",3937.2,643.2,16.1052618568933
"605",2006,"new york",2052.7,434.9,408.821425546332
"606",2006,"north carolina",4120.8,475.6,181.791227061866
"607",2006,"north dakota",2000.3,127.9,9.21626518247964
"608",2006,"ohio",3678.6,350.3,280.272654018021
"609",2006,"oklahoma",3604.2,497.4,52.1150861253076
"610",2006,"oregon",3672.1,280.3,38.5487594008458
"611",2006,"pennsylvania",2443.5,439.4,277.568518518519
"613",2006,"rhode island",2586.9,227.5,1021.63636363636
"614",2006,"south carolina",4242.3,765.5,143.510643950716
"615",2006,"south dakota",1619.6,171.4,10.3025060609255
"616",2006,"tennessee",4128.3,760.2,146.5053252141
"617",2006,"texas",4081.5,516.3,89.753823774216
"618",2006,"utah",3516.4,224.4,31.0347458864765
"619",2006,"vermont",2304.7,136.6,67.4568061412045
"620",2006,"virginia",2478.2,282.2,193.011869286328
"621",2006,"washington",4480,345.9,96.0604076237966
"622",2006,"west virginia",2621.5,279.7,75.495910657201
"623",2006,"wisconsin",2817.8,284,102.303384026218
"624",2006,"wyoming",2980.6,239.6,5.30357860048401
"625",2007,"alabama",3971.6,448,91.1891822660099
"626",2007,"alaska",3379.5,661.2,1.19829795888312
"627",2007,"arizona",4414,482.7,55.7782773974411
"628",2007,"arkansas",3953.1,529.4,54.4368122899664
"629",2007,"california",3033,522.6,234.356042391952
"630",2007,"colorado",3006.1,347.8,46.8674623297246
"631",2007,"connecticut",2399.9,256,722.870794633643
"632",2007,"delaware",3370.1,689.2,442.33452685422
"633",2007,"district of columbia",4913.9,1414.3,9644.13114754098
"634",2007,"florida",4089.3,722.6,338.380759033687
"635",2007,"georgia",3901,493.2,164.794799633972
"636",2007,"hawaii",4225.4,272.8,199.811303129379
"637",2007,"idaho",2246.6,239.4,18.1194426653454
"638",2007,"illinois",2935.8,533.2,231.190041911751
"639",2007,"indiana",3396.6,333.6,176.896821856705
"640",2007,"iowa",2615.6,294.7,53.4773333333333
"641",2007,"kansas",3678.7,452.7,33.9268543074686
"642",2007,"kentucky",2518.3,295,106.752088996275
"643",2007,"louisiana",4076,729.5,98.5448285360143
"644",2007,"maine",2428.8,118,42.6763972136724
"645",2007,"maryland",3431.5,641.9,574.766649616368
"646",2007,"massachusetts",2391.5,431.5,822.88275070171
"647",2007,"michigan",3065.7,536,177.292717703181
"648",2007,"minnesota",3036.6,288.7,65.2828039237851
"649",2007,"mississippi",3200.8,291.3,62.215649912606
"650",2007,"missouri",3738.4,504.9,85.3205463148422
"651",2007,"montana",2765.4,287.5,6.58070433372723
"652",2007,"nebraska",3161.4,302.4,23.0829496084706
"653",2007,"nevada",3777.8,750.6,23.3628581316139
"654",2007,"new hampshire",1892,137.3,146.708440182852
"655",2007,"new jersey",2213.1,329.3,1170.76694972368
"656",2007,"new mexico",3725.7,664.2,16.2314607297057
"657",2007,"new york",1978.6,414.1,408.642406403524
"658",2007,"north carolina",4087.3,466.4,185.989408432202
"659",2007,"north dakota",1889.6,142.4,9.27203814824477
"660",2007,"ohio",3455.2,343.2,280.001880204136
"661",2007,"oklahoma",3526.4,499.6,52.6698990957935
"662",2007,"oregon",3526.2,287.6,39.0351763504927
"663",2007,"pennsylvania",2361.3,416.5,277.393842034806
"665",2007,"rhode island",2622.6,227.3,1012.27942583732
"666",2007,"south carolina",4271.7,788.3,146.382019859852
"667",2007,"south dakota",1652.3,169.2,10.4908559080847
"668",2007,"tennessee",4088.6,753.3,149.366044785172
"669",2007,"texas",4121.2,510.6,91.2680498178791
"670",2007,"utah",3500.3,234.8,32.1941631778795
"671",2007,"vermont",2322.7,124.3,67.1698562006703
"672",2007,"virginia",2466.4,269.7,194.759609071165
"673",2007,"washington",4030.8,333.1,97.151199291089
"674",2007,"west virginia",2525,275.2,75.2287540997218
"675",2007,"wisconsin",2837.7,290.9,103.134366829915
"676",2007,"wyoming",2865.9,239.3,5.38417177282323
"677",2008,"alabama",4082.9,452.8,91.8600985221675
"678",2008,"alaska",2932.3,651.9,1.20323331708668
"679",2008,"arizona",4291,447,57.1987469421517
"680",2008,"arkansas",3835.1,503.4,54.8322611617859
"681",2008,"california",2940.3,503.8,235.660441230213
"682",2008,"colorado",2849,343.1,47.6188529726499
"683",2008,"connecticut",2458.7,297.8,722.652631578947
"684",2008,"delaware",3585.3,703.4,446.594373401535
"685",2008,"district of columbia",5104.6,1437.7,9702.18032786885
"686",2008,"florida",4140.8,688.9,339.810148877394
"687",2008,"georgia",4015.5,478.9,167.229130337195
"688",2008,"hawaii",3571.2,272.6,200.560174373346
"689",2008,"idaho",2101.2,228.6,18.4144723326606
"690",2008,"illinois",2932.6,525.4,232.071717662296
"691",2008,"indiana",3335.8,333.8,177.775076665737
"692",2008,"iowa",2420.9,283.8,53.7370022371365
"693",2008,"kansas",3377.2,410.6,34.2462877186121
"694",2008,"kentucky",2583.9,296.2,107.451047015
"695",2008,"louisiana",3823.1,656.2,101.243997612817
"696",2008,"maine",2452.4,117.5,42.6520654462984
"697",2008,"maryland",3517.6,628.2,576.327058823529
"698",2008,"massachusetts",2400.1,449,829.033809645318
"699",2008,"michigan",2934.8,501.5,176.088683131194
"700",2008,"minnesota",2850.6,262.8,65.5688232412676
"701",2008,"mississippi",2940.4,284.9,62.6384021827173
"702",2008,"missouri",3663.7,504.4,85.8022729251938
"703",2008,"montana",2603,258.1,6.64651405644563
"704",2008,"nebraska",2878.6,303.7,23.1982101511486
"705",2008,"nevada",3447.5,724.5,23.6796440995938
"706",2008,"new hampshire",2091.9,157.2,146.706321775003
"707",2008,"new jersey",2293.4,326.5,1170.32767219302
"708",2008,"new mexico",3909.2,649.9,16.3504498862925
"709",2008,"new york",1993.5,398.1,412.720163476199
"710",2008,"north carolina",4044.1,467.3,189.301982840018
"711",2008,"north dakota",1894.4,166.5,9.29763457691973
"712",2008,"ohio",3411.7,348.2,280.465655751715
"713",2008,"oklahoma",3442.4,526.7,53.0345666069687
"714",2008,"oregon",3282.2,257.2,39.4789691881419
"715",2008,"pennsylvania",2410.2,410,277.739379741187
"717",2008,"rhode island",2840.6,249.4,1005.53875598086
"718",2008,"south carolina",4234.2,729.7,148.776194746106
"719",2008,"south dakota",1645.6,201.4,10.5959997891852
"720",2008,"tennessee",4042.6,722.4,150.777262912734
"721",2008,"texas",3985.6,507.9,92.8815336331773
"722",2008,"utah",3357.4,221.8,33.3027942751436
"723",2008,"vermont",2538.5,135.9,67.1715861174181
"724",2008,"virginia",2518.1,255.9,196.199025203293
"725",2008,"washington",3758.4,331.2,98.3647587149487
"726",2008,"west virginia",2568.6,273.8,75.3297629426662
"727",2008,"wisconsin",2756.4,274,103.619085318702
"728",2008,"wyoming",2717.3,232,5.48548478451161
"729",2009,"alabama",3772.4,449.8,92.7824236453202
"730",2009,"alaska",2946,633,1.22458772664953
"731",2009,"arizona",3556.5,408.3,58.0399676176062
"732",2009,"arkansas",3773.7,517.7,55.4863178108497
"733",2009,"california",2731.5,472,236.974758451783
"734",2009,"colorado",2666.2,337.8,48.4411109718594
"735",2009,"connecticut",2335.8,298.7,726.168833849329
"736",2009,"delaware",3349.6,636.6,452.747826086957
"737",2009,"district of columbia",4745.4,1345.9,9830.44262295082
"738",2009,"florida",3840.8,612.5,343.696701707548
"739",2009,"georgia",3666.6,426.1,169.706158600805
"740",2009,"hawaii",3661.2,274.8,201.646893974778
"741",2009,"idaho",1988.7,228.4,18.6801488803761
"742",2009,"illinois",2736.9,497.2,232.230838414908
"743",2009,"indiana",3116.2,333.2,179.06643434625
"744",2009,"iowa",2308.7,279.2,53.8318747203579
"745",2009,"kansas",3207.8,400.1,34.449323539836
"746",2009,"kentucky",2512.7,258.7,108.580313097755
"747",2009,"louisiana",3794.6,620,103.109672680531
"748",2009,"maine",2403.5,119.8,42.7118418921108
"749",2009,"maryland",3200.7,589.9,583.066803069054
"750",2009,"massachusetts",2304,457.1,841.233350344476
"751",2009,"michigan",2837.8,497,175.495555281734
"752",2009,"minnesota",2641,243.9,66.144341032694
"753",2009,"mississippi",2953.3,281.3,62.923562262864
"754",2009,"missouri",3385.3,491.8,86.9049899851955
"755",2009,"montana",2464,253.6,6.69837725686334
"756",2009,"nebraska",2761.5,281.6,23.3697416686178
"757",2009,"nevada",3055.6,702.2,24.0704970584485
"758",2009,"new hampshire",2161,159.6,147.683688259561
"759",2009,"new jersey",2079.7,311.5,1173.70791211754
"760",2009,"new mexico",3735.8,619,16.5590372762928
"761",2009,"new york",1936,384.7,413.803426223954
"762",2009,"north carolina",3668.1,404.3,192.554784679174
"763",2009,"north dakota",1932.8,200.7,9.3753659738528
"764",2009,"ohio",3270.9,332.1,281.851024344981
"765",2009,"oklahoma",3573.8,501.1,53.6852604143916
"766",2009,"oregon",2967.1,254.7,39.8497635465928
"767",2009,"pennsylvania",2201.6,380.5,281.230856760375
"769",2009,"rhode island",2610.8,252.6,1007.85550239234
"770",2009,"south carolina",3888.6,670.8,151.480920593803
"771",2009,"south dakota",1719.4,185.6,10.7038974386002
"772",2009,"tennessee",3754.1,667.7,152.751255488974
"773",2009,"texas",4015.5,490.9,94.6199974037279
"774",2009,"utah",3275.4,212.7,33.8887644825236
"775",2009,"vermont",2401.4,131.4,67.2245648178181
"776",2009,"virginia",2428.8,226.8,199.065356836204
"777",2009,"washington",3666.9,331,100.091542632282
"778",2009,"west virginia",2526.7,296.5,75.5501722921078
"779",2009,"wisconsin",2608.2,257,104.11264130795
"780",2009,"wyoming",2637.3,228.2,5.60496369908862
"781",2010,"alabama",3516.8,377.8,94.3772534307434
"782",2010,"alaska",2852.5,638.8,1.24461964702852
"783",2010,"arizona",3534,408.1,56.2707273271476
"784",2010,"arkansas",3558.9,505.3,56.0376285192659
"785",2010,"california",2635.8,440.6,239.146200707412
"786",2010,"colorado",2684.2,320.8,48.5246907624322
"787",2010,"connecticut",2193.2,281.4,738.144774886411
"788",2010,"delaware",3448.2,620.9,460.715238583889
"789",2010,"district of columbia",4778.9,1330.2,9864.31147540984
"790",2010,"florida",3558.4,542.4,350.60717948718
"791",2010,"georgia",3640.5,403.3,168.442839010311
"792",2010,"hawaii",3314.2,262.7,211.785925579947
"793",2010,"idaho",1995.8,221,18.9681158718827
"794",2010,"illinois",2681,435.2,231.103442064879
"795",2010,"indiana",3042.4,314.5,180.980349466868
"796",2010,"iowa",2242.5,273.5,54.5384642927475
"797",2010,"kansas",3119.9,369.1,34.8966841570959
"798",2010,"kentucky",2551.3,242.6,109.896343007648
"799",2010,"louisiana",3647.5,549,104.929450976761
"800",2010,"maine",2479.3,122,43.0684758291995
"801",2010,"maryland",2997.3,547.7,594.782322035644
"802",2010,"massachusetts",2350.5,466.6,839.439615384615
"803",2010,"michigan",2713.6,490.3,174.811015405295
"804",2010,"minnesota",2572.3,236,66.609629899406
"805",2010,"mississippi",2985,269.7,63.2375807173454
"806",2010,"missouri",3346.4,455,87.1218032643798
"807",2010,"montana",2543.8,272.2,6.79795391147816
"808",2010,"nebraska",2673.2,279.5,23.7730526918671
"809",2010,"nevada",2774.7,660.6,24.5994388828668
"810",2010,"new hampshire",2186.3,167,147.042332179158
"811",2010,"new jersey",2081.9,307.7,1195.52542833832
"812",2010,"new mexico",3435.4,588.9,16.9761991129285
"813",2010,"new york",1941.2,392.1,411.197682807792
"814",2010,"north carolina",3447.3,363.4,196.130712904686
"815",2010,"north dakota",1768.5,225,9.74755438326981
"816",2010,"ohio",3245.2,315.2,282.335331979149
"817",2010,"oklahoma",3415.5,479.5,54.688402944821
"818",2010,"oregon",3012.9,252,39.9120098345627
"819",2010,"pennsylvania",2173,366.2,283.896453076459
"820",2010,"rhode island",2556.6,256.6,1017.95647969052
"821",2010,"south carolina",3900.4,597.7,153.865939256844
"822",2010,"south dakota",1852.4,268.5,10.7396024323647
"823",2010,"tennessee",3657.9,613.3,153.900933672851
"824",2010,"texas",3783,450.3,96.2575832976052
"825",2010,"utah",3179.6,212.7,33.6361810879883
"826",2010,"vermont",2282.3,130.2,67.8898774004557
"827",2010,"virginia",2327.2,213.6,202.608863003292
"828",2010,"washington",3706.6,313.8,101.187853617431
"829",2010,"west virginia",2239.6,314.6,77.0860304517847
"830",2010,"wisconsin",2507.7,248.7,105.007311939141
"831",2010,"wyoming",2461.6,195.9,5.80501168982316
"832",2011,"alabama",3606.1,420.1,94.8314739855859
"833",2011,"alaska",2632.8,606.5,1.26650205645932
"834",2011,"arizona",3554.5,405.9,57.06731869641
"835",2011,"arkansas",3754.1,480.9,56.461593158451
"836",2011,"california",2583.8,411.1,241.957593770662
"837",2011,"colorado",2606.3,320.2,49.3699079523745
"838",2011,"connecticut",2167.4,272.8,739.510326311442
"839",2011,"delaware",3410.6,559.5,465.436121087737
"840",2011,"district of columbia",4795.5,1202.1,10131.0819672131
"841",2011,"florida",3522,515.3,355.385398601399
"842",2011,"georgia",3626.5,373.2,170.660720185002
"843",2011,"hawaii",3337.8,287.2,214.044838860346
"844",2011,"idaho",2068.6,200.9,19.1786963203175
"845",2011,"illinois",2688.8,429.3,231.799149840595
"846",2011,"indiana",3161.8,331.8,181.90481773014
"847",2011,"iowa",2330.3,255.6,54.8240865066151
"848",2011,"kansas",3080.1,353.9,35.1183111339424
"849",2011,"kentucky",2708.8,238.2,110.655827381857
"850",2011,"louisiana",3688.5,555.3,105.889176928062
"851",2011,"maine",2545.5,123.2,43.0628667769024
"852",2011,"maryland",2860.2,494.1,600.42124240239
"853",2011,"massachusetts",2258.7,428.4,844.555897435897
"854",2011,"michigan",2612.1,445.3,174.679194892021
"855",2011,"minnesota",2549.4,221.2,67.123726876562
"856",2011,"mississippi",3025.5,269.8,63.4765893058841
"857",2011,"missouri",3308.8,447.4,87.4383637368712
"858",2011,"montana",2319.7,267.5,6.85830596512443
"859",2011,"nebraska",2752.9,253.2,23.9852259710507
"860",2011,"nevada",2560.5,562.1,24.8068609322196
"861",2011,"new hampshire",2283.9,188,147.234893331844
"862",2011,"new jersey",2150.7,308.4,1199.5043513734
"863",2011,"new mexico",3531.5,567.5,17.1661857573909
"864",2011,"new york",1912.4,398.1,413.045813351441
"865",2011,"north carolina",3526.8,349.8,198.617816446584
"866",2011,"north dakota",1936.7,247,9.91191432008232
"867",2011,"ohio",3354.7,307.4,282.542057218375
"868",2011,"oklahoma",3356.2,454.8,55.2738246227859
"869",2011,"oregon",3114.6,247.6,40.3369066966704
"870",2011,"pennsylvania",2222.3,355,284.801779049237
"872",2011,"rhode island",2676.8,247.5,1016.7330754352
"873",2011,"south carolina",3904.2,571.9,155.657829080869
"874",2011,"south dakota",1817.7,254.1,10.8702167231668
"875",2011,"tennessee",3595.9,608.2,155.289268825027
"876",2011,"texas",3472.3,408.5,98.2830625650762
"877",2011,"utah",2973.1,195,34.2852866009492
"878",2011,"vermont",2309,135.2,67.9647390691114
"879",2011,"virginia",2249.6,196.7,205.029222587997
"880",2011,"washington",3574.6,294.6,102.775340074636
"881",2011,"west virginia",2273.9,315.9,77.1846243447874
"882",2011,"wisconsin",2432.7,236.9,105.464880534732
"883",2011,"wyoming",2266.4,219.3,5.8516885872308
"884",2012,"alabama",3502.2,449.9,95.2122223319183
"885",2012,"alaska",2739.4,603.2,1.28180239414974
"886",2012,"arizona",3539.2,428.9,57.6901508882511
"887",2012,"arkansas",3660.1,469.1,56.6759104448929
"888",2012,"california",2758.7,423.1,244.201272315267
"889",2012,"colorado",2684.7,308.9,50.0528936145578
"890",2012,"connecticut",2140,283,741.500826104915
"891",2012,"delaware",3340.9,547.4,470.544894817855
"892",2012,"district of columbia",4860.8,1243.7,10365.9508196721
"893",2012,"florida",3276.7,487.1,360.234368298368
"894",2012,"georgia",3410.6,378.9,172.481786726479
"895",2012,"hawaii",3075.2,239.2,216.769889459754
"896",2012,"idaho",1983.5,207.9,19.3086891811769
"897",2012,"illinois",2578.7,414.8,231.907184927682
"898",2012,"indiana",3029.2,345.7,182.474571540222
"899",2012,"iowa",2271.8,263.9,55.0367187639866
"900",2012,"kansas",3143.2,354.6,35.2977042282807
"901",2012,"kentucky",2552.9,222.6,110.935901332118
"902",2012,"louisiana",3540.6,496.9,106.515438385335
"903",2012,"maine",2509.9,122.7,43.0954187335862
"904",2012,"maryland",2753.5,476.8,606.218502111878
"905",2012,"massachusetts",2153,405.5,852.069743589744
"906",2012,"michigan",2530.5,454.5,174.806063071508
"907",2012,"minnesota",2568.3,230.9,67.55420899946
"908",2012,"mississippi",2811,260.8,63.6132813332481
"909",2012,"missouri",3314.4,450.9,87.6027465014111
"910",2012,"montana",2583.7,272.2,6.90600222610034
"911",2012,"nebraska",2754.9,259.4,24.1529339789649
"912",2012,"nevada",2809.4,607.6,25.1312248931965
"913",2012,"new hampshire",2324,187.9,147.516810007819
"914",2012,"new jersey",2047.3,290.2,1205.41066086484
"915",2012,"new mexico",3600.7,559.1,17.1935069003611
"916",2012,"new york",1922,406.8,415.275240843696
"917",2012,"north carolina",3369.5,353.4,200.585647291127
"918",2012,"north dakota",2010.1,244.7,10.1393892842133
"919",2012,"ohio",3117.4,299.7,282.524289664962
"920",2012,"oklahoma",3401,469.3,55.613674466069
"921",2012,"oregon",3224.2,247.6,40.6233383339584
"922",2012,"pennsylvania",2166.3,348.7,285.263303757012
"924",2012,"rhode island",2572.3,252.4,1015.75628626692
"925",2012,"south carolina",3822.2,558.8,157.137919563554
"926",2012,"south dakota",2060.1,321.8,10.9925208742795
"927",2012,"tennessee",3371.4,643.6,156.571917060749
"928",2012,"texas",3361.8,408.6,99.7550185275923
"929",2012,"utah",2991.8,205.8,34.7485335280516
"930",2012,"vermont",2398.7,142.6,67.9191710968862
"931",2012,"virginia",2162.1,190.1,207.289617624715
"932",2012,"washington",3658.6,295.6,103.78313470567
"933",2012,"west virginia",2364.9,316.3,77.1866627839255
"934",2012,"wisconsin",2453.8,280.5,105.735034528602
"935",2012,"wyoming",2293.8,201.4,5.93669986507781
"936",2013,"alabama",3351.3,430.8,95.4432224306447
"937",2013,"alaska",2885.2,640.4,1.28825653957567
"938",2013,"arizona",3399.1,416.5,58.3360388752927
"939",2013,"arkansas",3602.6,460.3,56.8727395022581
"940",2013,"california",2658.1,402.1,246.069887468786
"941",2013,"colorado",2658.5,308,50.8323556087301
"942",2013,"connecticut",1974.1,262.5,742.684840974804
"943",2013,"delaware",3065.5,491.4,474.986659825552
"944",2013,"district of columbia",4808.3,1300.3,10597.5245901639
"945",2013,"florida",3105.3,470.4,364.622097902098
"946",2013,"georgia",3346.6,365.7,173.737537600195
"947",2013,"hawaii",3053.7,251.6,218.597851471275
"948",2013,"idaho",1864.3,217,19.5072298924289
"949",2013,"illinois",2274.3,380.2,232.031106468056
"950",2013,"indiana",2854,357.4,183.411544688215
"951",2013,"iowa",2193.9,271.4,55.3272821669621
"952",2013,"kansas",2946.8,339.9,35.3961887987867
"953",2013,"kentucky",2362.9,209.8,111.312743757281
"954",2013,"louisiana",3582,518.5,107.061151745209
"955",2013,"maine",2292.2,129.3,43.0665629154103
"956",2013,"maryland",2663.5,473.8,610.777171113629
"957",2013,"massachusetts",2051.2,413.4,858.054358974359
"958",2013,"michigan",2327.6,449.9,175.022939917579
"959",2013,"minnesota",2420.4,234.4,68.072136335665
"960",2013,"mississippi",2724.7,274.6,63.747138929736
"961",2013,"missouri",3137,433.4,87.9254458700649
"962",2013,"montana",2556.5,252.9,6.9748739230209
"963",2013,"nebraska",2623.4,262.1,24.3220347807977
"964",2013,"nevada",2837.7,603,25.4154726227671
"965",2013,"new hampshire",2194.3,215.3,147.822964369485
"966",2013,"new jersey",1882.8,288.5,1210.1358444384
"967",2013,"new mexico",3704.8,613,17.1914376164487
"968",2013,"new york",1824.8,393.7,416.991193820821
"969",2013,"north carolina",3128,342.2,202.559957217491
"970",2013,"north dakota",2094,270.1,10.4838045825423
"971",2013,"ohio",2927.5,286.2,283.17486111451
"972",2013,"oklahoma",3273.7,441.2,56.1348203221809
"973",2013,"oregon",3173.9,254,40.9432949952077
"974",2013,"pennsylvania",2060.8,335.4,285.492725119013
"976",2013,"rhode island",2442,257.2,1016.93520309478
"977",2013,"south carolina",3624.2,508.5,158.838328731579
"978",2013,"south dakota",1914.7,316.5,11.1445172864096
"979",2013,"tennessee",3180.9,590.6,157.535540196435
"980",2013,"texas",3258.2,408.3,101.244078060881
"981",2013,"utah",2950.4,224,35.3032980406474
"982",2013,"vermont",2214.2,121.1,67.9863296083324
"983",2013,"virginia",2065.9,196.2,209.177133451507
"984",2013,"washington",3710.3,289.1,104.902582159624
"985",2013,"west virginia",2103.9,300.3,77.140527498128
"986",2013,"wisconsin",2188.7,277.9,106.036282728313
"987",2013,"wyoming",2198.4,205.1,6.00102994036645
"988",2014,"alabama",3177.6,427.4,95.7523348800474
"989",2014,"alaska",2760,635.8,1.29106040400182
"990",2014,"arizona",3197.5,399.9,59.2591510114971
"991",2014,"arkansas",3338,480.1,57.0071874699721
"992",2014,"california",2441.1,396.1,249.086847392781
"993",2014,"colorado",2530.1,309.1,51.6765982902684
"994",2014,"connecticut",1920.4,236.9,742.808137133416
"995",2014,"delaware",2982,489.1,480.048229861467
"996",2014,"district of columbia",5182.5,1244.4,10801.5245901639
"997",2014,"florida",3415.5,540.5,370.970573426573
"998",2014,"georgia",3281.2,377.3,175.566271973293
"999",2014,"hawaii",3050,259.2,221.01214385801
"1000",2014,"idaho",1854.8,212.2,19.7774040148591
"1001",2014,"illinois",2075.9,370,232.003098038509
"1002",2014,"indiana",2649.4,365.3,184.135962708647
"1003",2014,"iowa",2093.8,273.5,55.6264389422991
"1004",2014,"kansas",2735.2,348.6,35.5192822808498
"1005",2014,"kentucky",2246.9,211.6,111.772704249607
"1006",2014,"louisiana",3458.8,514.7,107.621423942228
"1007",2014,"maine",1986.4,127.8,43.1245015076354
"1008",2014,"maryland",2507.5,446.1,615.680127742866
"1009",2014,"massachusetts",1857.1,391.4,864.795897435897
"1010",2014,"michigan",2043.9,427.3,175.275066768072
"1011",2014,"minnesota",2297.5,229.1,68.534203222525
"1012",2014,"mississippi",2921.2,278.5,63.8083455874518
"1013",2014,"missouri",2906.5,442.9,88.207922376422
"1014",2014,"montana",2472.9,323.7,7.032683825045
"1015",2014,"nebraska",2523.5,280.4,24.4910835155681
"1016",2014,"nevada",2625.4,635.6,25.8614787622631
"1017",2014,"new hampshire",1962.7,196.1,148.197587400871
"1018",2014,"new jersey",1734.1,261.2,1215.41677998368
"1019",2014,"new mexico",3542.3,597.4,17.1937872017675
"1020",2014,"new york",1718.2,381.8,419.009188133939
"1021",2014,"north carolina",2873.1,329.5,204.532559957218
"1022",2014,"north dakota",2110.3,265.1,10.7169751163027
"1023",2014,"ohio",2799.1,284.9,283.74643302905
"1024",2014,"oklahoma",2990.7,406,56.5354763466725
"1025",2014,"oregon",2879,232.3,41.3618264783098
"1026",2014,"pennsylvania",1931.7,314.1,285.792392106028
"1028",2014,"rhode island",2173.6,219.2,1020.47678916828
"1029",2014,"south carolina",3460.3,497.7,160.755863078407
